year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2013,17,39,449,6110,6559,2302616.0,376.86022913256954
2013,17,40,431,4755,5186,2096749.0,440.9566771819138
2013,17,41,681,7756,8437,2012227.0,259.4413357400722
2013,17,42,566,3057,3623,2198950.0,719.3163231926726
2013,17,43,92,1838,1930,863318.0,469.7051142546246
2013,18,1,338,1941,2279,1465011.0,754.7712519319938
2013,18,2,1113,6319,7432,4331851.0,685.5279316347523
2013,18,3,2820,8276,11096,6924523.0,836.6992508458193
2013,18,4,710,3629,4339,3248541.0,895.1614769909066
2013,18,5,132,1871,2003,1070469.0,572.1373597006948
2013,18,6,1136,4125,5261,3409483.0,826.5413333333333
2013,18,7,2612,7371,9983,6467029.0,877.3611450278117
2013,18,9,36,2485,2521,1295656.0,521.3907444668008
2013,18,10,353,3059,3412,3117766.0,1019.2108532200066
2013,18,11,78,437,515,317155.0,725.7551487414188
2013,18,12,226,1714,1940,1519395.0,886.4614935822638
2013,18,13,7,836,843,496041.0,593.3504784688995
2013,18,15,66,960,1026,730714.0,761.1604166666667
2013,18,16,42,359,401,510689.0,1422.532033426184
2013,18,17,2,137,139,194821.0,1422.051094890511
2013,18,18,291,777,1068,1284842.0,1653.5933075933076
2013,18,19,40,219,259,229788.0,1049.2602739726028
2013,18,20,122,506,628,772958.0,1527.5849802371542
2013,18,21,546,721,1267,1181381.0,1638.5312066574202
2013,18,22,1,323,324,411013.0,1272.486068111455
2013,18,23,25,1768,1793,2174792.0,1230.0859728506787
2013,18,24,46,436,482,544510.0,1248.8761467889908
2013,18,25,118,757,875,830693.0,1097.348745046235
2013,19,1,83,1174,1257,258969.0,220.58688245315162
2013,19,2,3,48,51,3951.0,82.3125
2013,20,1,364,4527,4891,2235882.0,493.89927104042414
2013,20,2,137,947,1084,521027.0,550.1869060190074
2013,20,3,94,832,926,668591.0,803.5949519230769
2013,20,5,48,1496,1544,615757.0,411.60227272727275
2013,20,6,26,1769,1795,929405.0,525.384397964952
2013,20,9,458,1214,1672,976436.0,804.3130148270182
2013,20,10,22,669,691,407630.0,609.3124065769806
2013,20,11,6,182,188,153885.0,845.521978021978
2013,21,1,321,1547,1868,575870.0,372.2495151906917
2013,21,2,39,30,69,48972.0,1632.4
2013,21,3,55,3,58,5255.0,1751.6666666666667
2013,21,4,2,6,8,10614.0,1769.0
2013,21,5,17,7,24,12354.0,1764.857142857143
2013,22,1,2075,45899,47974,23559698.0,513.2943637116277
2013,22,2,659,38872,39531,16181047.0,416.2648435892159
2013,22,3,486,8605,9091,4927738.0,572.6598489250435
2013,22,4,271,8296,8567,3843217.0,463.2614513018322
2013,22,5,448,28983,29431,11259891.0,388.49984473656974
2013,22,6,61,12060,12121,5772824.0,478.67529021558875
2013,22,8,612,28198,28810,14131733.0,501.16082700900773
2013,22,9,146,6936,7082,3594710.0,518.2684544405997
2013,22,10,195,9192,9387,7488453.0,814.6706919060052
2013,22,11,273,10986,11259,5736806.0,522.1924267249226
2013,22,12,93,6983,7076,4491381.0,643.1878848632393
2013,22,13,57,6961,7018,3203959.0,460.2728056313748
2013,22,14,62,5626,5688,2951238.0,524.5712762175614
2013,22,15,79,6478,6557,3098333.0,478.28542760111145
2013,22,16,88,4484,4572,2630789.0,586.7058429973238
2013,22,17,338,13844,14182,7961262.0,575.0694885871136
2013,22,18,406,12944,13350,8688055.0,671.2032601977751
2013,22,19,219,15796,16015,7858377.0,497.49158014687265
2013,22,21,82,3608,3690,2835116.0,785.7860310421286
2013,22,23,124,6180,6304,4188525.0,677.754854368932
2013,22,24,174,10915,11089,6701230.0,613.9468621163536
2013,22,26,33,11576,11609,5057316.0,436.879405666897
2013,23,1,5955,27975,33930,12404199.0,443.40300268096513
2013,23,2,854,8499,9353,5474273.0,644.1078950464761
2013,23,3,730,5666,6396,4716562.0,832.4324038122132
2013,23,4,242,3713,3955,2058455.0,554.3913277673041
2013,23,5,422,2216,2638,1585014.0,715.2590252707581
2013,23,6,330,1599,1929,1215403.0,760.1019387116949
2013,23,7,70,4555,4625,2362206.0,518.5962678375412
2013,23,8,63,1143,1206,952760.0,833.5608048993876
2013,23,9,82,3095,3177,2133657.0,689.3883683360258
2013,23,10,370,9268,9638,3034092.0,327.37289598618906
2013,23,11,1019,6711,7730,4289987.0,639.2470570704813
2013,23,12,183,4153,4336,2394587.0,576.5921020948712
2013,23,13,560,4135,4695,2220572.0,537.0186215235792
2013,23,14,156,9509,9665,7198117.0,756.9793879482595
2013,23,15,2320,8888,11208,6528631.0,734.5444419441944
2013,23,16,755,7949,8704,6364774.0,800.7012202792804
2013,23,17,645,4351,4996,3374200.0,775.4998850838888
2013,23,18,284,5996,6280,4153406.0,692.6961307538359
2013,23,19,625,7942,8567,6225852.0,783.9148829010325
2013,23,20,941,11709,12650,7354698.0,628.12349474763
2013,23,21,1460,6117,7577,4467866.0,730.4015040052313
2013,23,22,411,2514,2925,1682740.0,669.3476531424026
2013,23,23,432,9569,10001,6265112.0,654.7300658376006
2013,23,24,637,7379,8016,5618301.0,761.390567827619
2013,23,25,258,7673,7931,4746510.0,618.5989834484557
2013,23,26,456,6113,6569,4076281.0,666.8216914771798
2013,23,27,1533,10110,11643,6207524.0,613.9984174085064
2013,23,28,682,6041,6723,3289177.0,544.4755835126634
2013,23,29,981,8457,9438,4787823.0,566.1372827243704
2013,23,30,886,7813,8699,3686254.0,471.81031613976705
2013,23,31,1628,6528,8156,4867090.0,745.5713848039215
2013,23,32,2318,10535,12853,7483045.0,710.3032747982915
2013,23,33,1147,6767,7914,3884117.0,573.9791635880006
2013,23,34,1072,14395,15467,6069846.0,421.66349426884335
2013,23,35,1320,7427,8747,4960667.0,667.923387639693
2013,23,36,792,8444,9236,4702074.0,556.8538607295121
2013,23,37,442,8825,9267,4702290.0,532.8373937677054
2013,23,38,449,12804,13253,8561933.0,668.6920493595751
2013,23,39,829,6843,7672,4526536.0,661.4841443811193
2013,23,40,312,10619,10931,8575278.0,807.5410113946699
2013,23,41,278,5169,5447,2267444.0,438.6620236022442
2013,23,42,1389,7976,9365,5278800.0,661.8355065195586
2013,23,43,1600,17614,19214,8548656.0,485.33303054388557
2013,23,44,3167,28746,31913,11624415.0,404.38374034648297
2013,23,45,1894,17564,19458,8610587.0,490.2406627191984
2013,23,46,3769,10490,14259,6948126.0,662.3571020019066
2013,23,47,9571,51898,61469,21598843.0,416.1787159428109
2013,23,48,461,1715,2176,2142601.0,1249.330029154519
2013,23,49,121,2885,3006,1925349.0,667.3653379549394
2013,23,50,3139,48686,51825,14010692.0,287.776609292199
2013,24,1,1,1294,1295,84897.0,65.6081916537867
2013,24,2,0,71,71,6979.0,98.29577464788733
2013,24,3,0,403,403,13349.0,33.12406947890819
2013,24,4,4,1627,1631,283723.0,174.3841425937308
2013,25,1,73,1413,1486,544495.0,385.34677990092
2013,25,2,183,2505,2688,1211203.0,483.51417165668664
2013,25,3,22,195,217,63583.0,326.06666666666666
2013,25,4,29,75,104,48575.0,647.6666666666666
2013,25,5,2,8,10,3719.0,464.875
2013,25,6,2,6,8,4638.0,773.0
2013,25,9,7,24,31,16058.0,669.0833333333334
2013,26,1,722,8115,8837,3455588.0,425.82723351817623
2013,26,2,1505,7386,8891,5205829.0,704.8238559436772
2013,26,3,1389,8935,10324,5405452.0,604.9750419697817
2013,26,4,2018,8682,10700,4623564.0,532.5459571527298
2013,26,5,2578,10628,13206,5508882.0,518.3366578848326
2013,26,6,1440,22267,23707,11632914.0,522.4284367000494
2013,26,7,1704,10067,11771,4773640.0,474.18694745207114
2013,26,8,2769,21019,23788,12594571.0,599.1993434511633
2013,26,9,2942,11525,14467,7630026.0,662.0413015184382
2013,26,10,942,8428,9370,4127661.0,489.75569530137636
2013,26,11,1116,10650,11766,5545798.0,520.73220657277
2013,27,1,300,24187,24487,11457453.0,473.70293959565055
2013,29,1,486,12005,12491,6380853.0,531.5162848812995
2013,29,2,2777,41409,44186,22688463.0,547.9113960733174
2013,29,3,2251,10981,13232,10034851.0,913.8376286312722
2013,29,4,1726,13775,15501,9483774.0,688.4772413793104
2013,29,5,1369,9950,11319,9391374.0,943.8566834170854
2013,29,6,918,7753,8671,6090969.0,785.627370050303
2013,29,7,2635,6346,8981,6687899.0,1053.876300031516
2013,29,8,472,9778,10250,6307365.0,645.0567600736347
2013,29,9,3872,23549,27421,14150384.0,600.8910781774173
2013,29,10,2314,14753,17067,10773469.0,730.2561512912628
2013,30,1,1111,15420,16531,5543597.0,359.5069390402075
2013,30,2,469,12499,12968,2808067.0,224.66333306664532
2013,31,1,5,231,236,72318.0,313.06493506493507
2013,31,2,12,1143,1155,302132.0,264.33245844269464
2013,32,1,98,1318,1416,545745.0,414.07056145675267
2013,33,1,6,8,14,13629.0,1703.625
2013,33,2,3,2,5,3593.0,1796.5
