year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2010,10,22,440,3778,4218,6404178.0,1695.1238750661726
2010,10,23,232,1647,1879,2157384.0,1309.887067395264
2010,10,24,410,4663,5073,7206516.0,1545.4677246407891
2010,10,25,71,1602,1673,2150787.0,1342.563670411985
2010,10,26,301,2516,2817,3835651.0,1524.5035771065184
2010,10,27,969,3871,4840,7096293.0,1833.1937483854301
2010,10,28,487,2833,3320,4625538.0,1632.7349099894104
2010,10,29,479,2444,2923,3448084.0,1410.836333878887
2010,10,30,159,1383,1542,2645354.0,1912.765003615329
2010,10,31,1461,6640,8101,10401134.0,1566.435843373494
2010,10,32,1121,1974,3095,4418124.0,2238.158054711246
2010,10,33,555,3069,3624,6508565.0,2120.744542196155
2010,11,1,2377,5661,8038,9467924.0,1672.4826002473062
2010,11,2,1073,1299,2372,2375761.0,1828.9153194765204
2010,11,3,164,1029,1193,1934360.0,1879.8445092322643
2010,11,4,1836,2269,4105,4383207.0,1931.7791978845307
2010,11,5,2713,3708,6421,6927743.0,1868.3233549083063
2010,11,6,636,1409,2045,2516015.0,1785.6742370475515
2010,11,7,804,1825,2629,3388984.0,1856.9775342465753
2010,11,8,3845,3942,7787,7572316.0,1920.9325215626586
2010,11,9,82,696,778,1137702.0,1634.6293103448277
2010,11,10,377,1586,1963,2855125.0,1800.204918032787
2010,11,11,1547,626,2173,1357498.0,2168.527156549521
2010,11,12,567,239,806,435597.0,1822.581589958159
2010,11,13,1542,1820,3362,3453850.0,1897.7197802197802
2010,11,14,1328,1426,2754,2961926.0,2077.086956521739
2010,11,15,2126,2753,4879,5223475.0,1897.3755902651653
2010,11,16,1911,4122,6033,7385272.0,1791.6720038816109
2010,11,17,1042,1023,2065,2110457.0,2063.0078201368524
2010,11,18,1673,1935,3608,3582625.0,1851.485788113695
2010,11,19,1450,1524,2974,2907524.0,1907.8241469816273
2010,11,20,288,488,776,964816.0,1977.0819672131147
2010,11,21,269,1947,2216,3322839.0,1706.6456086286594
2010,11,22,653,1029,1682,1874284.0,1821.4616132167153
2010,11,23,180,863,1043,1457217.0,1688.54808806489
2010,11,24,90,414,504,680199.0,1642.9927536231885
2010,11,26,1454,764,2218,1621969.0,2122.996073298429
2010,11,27,2657,1264,3921,2880538.0,2278.90664556962
2010,11,29,1124,1532,2656,2943967.0,1921.6494778067886
2010,11,30,101,489,590,1090756.0,2230.5848670756645
2010,11,31,47,51,98,93437.0,1832.0980392156862
2010,11,32,569,1264,1833,1695226.0,1341.1598101265822
2010,12,1,67,559,626,833063.0,1490.273703041145
2010,12,2,64,733,797,1132977.0,1545.6712141882674
2010,12,3,129,387,516,595580.0,1538.9664082687339
2010,12,4,141,633,774,800833.0,1265.139020537125
2010,12,5,596,2268,2864,2983729.0,1315.5771604938273
2010,12,6,54,563,617,770225.0,1368.0728241563056
2010,12,7,28,111,139,205492.0,1851.2792792792793
2010,12,8,124,453,577,633026.0,1397.4083885209714
2010,12,9,6,182,188,248021.0,1362.7527472527472
2010,12,10,134,393,527,627200.0,1595.9287531806615
2010,12,11,144,201,345,278190.0,1384.0298507462687
2010,12,12,40,761,801,863490.0,1134.6780551905388
2010,12,13,85,68,153,186622.0,2744.4411764705883
2010,12,14,6,267,273,247864.0,928.3295880149813
2010,12,15,39,217,256,288058.0,1327.4562211981568
2010,12,17,1,0,1,0.0,
2010,12,18,156,172,328,224834.0,1307.1744186046512
2010,12,19,1217,516,1733,1443233.0,2796.9631782945735
2010,12,20,84,372,456,476834.0,1281.8118279569892
2010,12,21,94,59,153,167709.0,2842.5254237288136
2010,12,22,5,328,333,342076.0,1042.9146341463415
2010,13,1,6635,15442,22077,20957331.0,1357.1642921901307
2010,13,2,4901,4851,9752,8055903.0,1660.6685219542362
2010,13,3,6596,6550,13146,10609005.0,1619.6954198473281
2010,13,4,3646,6961,10607,9975303.0,1433.0272949288894
2010,13,5,308,1830,2138,2966550.0,1621.0655737704917
2010,13,6,4123,14622,18745,17594302.0,1203.2760224319518
2010,13,7,3856,8317,12173,13258255.0,1594.1150655284357
2010,13,8,7886,12822,20708,19857533.0,1548.7079238808299
2010,13,9,2512,2384,4896,4287083.0,1798.2730704697988
2010,13,10,3342,3621,6963,7128792.0,1968.7357083678542
2010,13,11,1123,1273,2396,2735155.0,2148.589945011783
2010,13,12,3385,6614,9999,11043055.0,1669.648472936196
2010,13,13,1754,2519,4273,3315975.0,1316.3854704247717
2010,13,14,1438,2368,3806,4036043.0,1704.4100506756756
2010,13,15,1981,4295,6276,6641676.0,1546.3739231664727
2010,13,16,5391,5238,10629,8825583.0,1684.9146620847653
2010,13,17,1890,1423,3313,2211030.0,1553.78074490513
2010,13,18,2284,7250,9534,10081655.0,1390.5731034482758
2010,13,19,8509,7939,16448,13950595.0,1757.2232019145988
2010,13,20,3723,4561,8284,7853452.0,1721.8706424029817
2010,13,21,3975,2867,6842,5841121.0,2037.3634461109173
2010,13,22,1385,2573,3958,4175490.0,1622.8099494753205
2010,13,23,1466,1999,3465,3031872.0,1516.6943471735867
2010,13,24,8784,13203,21987,23311500.0,1765.6214496705295
2010,13,25,1339,5331,6670,9452746.0,1773.1656349652974
2010,13,26,5009,8556,13565,12981254.0,1517.2106124357176
2010,13,27,3791,8160,11951,12503877.0,1532.3378676470588
2010,13,28,3241,3440,6681,5789440.0,1682.9767441860465
2010,13,29,7859,6615,14474,11228229.0,1697.3891156462585
2010,13,30,6100,3424,9524,7258603.0,2119.91910046729
2010,13,31,2847,5048,7895,9951703.0,1971.4150158478606
2010,13,33,2983,5933,8916,7566948.0,1275.399966290241
2010,13,34,3890,2801,6691,5581850.0,1992.8061406640486
2010,13,35,1001,9859,10860,14529987.0,1473.7789836697434
2010,13,36,2901,10445,13346,10995046.0,1052.6611775969363
2010,13,37,3615,2582,6197,4472649.0,1732.2420604182805
2010,13,38,467,1662,2129,2618276.0,1575.3766546329723
2010,13,39,1754,3070,4824,4961178.0,1616.0188925081434
2010,13,40,974,2403,3377,5053493.0,2102.993341656263
2010,13,41,5648,3797,9445,7730188.0,2035.867263629181
2010,13,42,1776,2379,4155,4546984.0,1911.3005464480875
2010,13,43,4838,7528,12366,10975050.0,1457.8971838469713
2010,13,44,3975,6729,10704,12530272.0,1862.1298855699213
2010,13,45,1280,3066,4346,4958278.0,1617.181343770385
2010,13,46,3032,2141,5173,3924801.0,1833.162540868753
2010,13,47,2611,4272,6883,7425638.0,1738.2111423220974
2010,13,48,3323,4514,7837,7572374.0,1677.5307930881702
2010,13,49,4459,6295,10754,9773634.0,1552.6027005559968
2010,13,50,4394,1300,5694,3224267.0,2480.2053846153844
2010,13,51,1976,5671,7647,11563230.0,2039.0107564803386
2010,13,52,1380,1061,2441,2139351.0,2016.3534401508011
2010,13,53,2975,8333,11308,11637821.0,1396.594383775351
2010,13,54,2589,6211,8800,9540134.0,1536.0061181774272
2010,13,55,980,2609,3589,5763088.0,2208.9260252970485
2010,13,56,1736,7455,9191,10348955.0,1388.1898054996645
2010,13,57,2749,6596,9345,10705945.0,1623.0965736810188
2010,13,58,2027,3902,5929,7019758.0,1799.015376729882
2010,13,59,1726,3199,4925,3969290.0,1240.790872147546
2010,13,60,1923,2846,4769,5257585.0,1847.3594518622629
2010,13,61,6162,4984,11146,9210645.0,1848.0427367576244
2010,13,62,2758,5971,8729,11223314.0,1879.6372466923463
2010,13,63,2720,5728,8448,7512349.0,1311.51344273743
2010,13,64,1111,2552,3663,3692983.0,1447.0936520376176
2010,13,65,1199,3229,4428,5242099.0,1623.4434809538557
2010,13,66,2107,5797,7904,8285056.0,1429.1971709504917
2010,13,67,1621,2207,3828,4049919.0,1835.0335296782964
2010,13,68,2924,5508,8432,8290903.0,1505.2474582425564
2010,13,69,1576,1647,3223,3147595.0,1911.1080752884031
2010,13,70,449,3750,4199,6117153.0,1631.2408
2010,13,71,1461,1762,3223,3543019.0,2010.7939841089672
2010,13,73,1586,945,2531,1973322.0,2088.1714285714284
2010,13,74,103,706,809,1785914.0,2529.623229461756
2010,13,75,335,15,350,45454.0,3030.266666666667
2010,13,76,629,460,1089,1101986.0,2395.621739130435
2010,14,1,20,7060,7080,7751052.0,1097.8827195467422
2010,14,2,30,5562,5592,4964309.0,892.5402732829917
2010,14,3,62,8243,8305,8859063.0,1074.7377168506612
2010,14,4,214,5305,5519,5635730.0,1062.3430725730443
2010,14,5,116,3906,4022,6025607.0,1542.6541218637992
2010,14,6,389,20159,20548,23041034.0,1142.9651272384542
2010,14,7,19,7774,7793,8097667.0,1041.6345510676615
2010,14,8,11,3473,3484,4587506.0,1320.9058450906996
2010,14,9,4,3646,3650,3152557.0,864.6618211738892
2010,14,10,49,4154,4203,4634253.0,1115.6121810303323
2010,14,11,11,4213,4224,5108120.0,1212.4661761215286
2010,14,12,14,6304,6318,7229814.0,1146.8613578680204
2010,14,13,48,6635,6683,7457284.0,1123.9312735493595
2010,14,14,44,3490,3534,4249935.0,1217.746418338109
2010,14,15,6,2172,2178,1885562.0,868.1224677716391
2010,14,16,10,3793,3803,3897589.0,1027.5742156604272
2010,14,17,9,5041,5050,6282949.0,1246.3695695298552
2010,14,18,41,3477,3518,5041171.0,1449.862237561116
2010,14,19,18,967,985,1603284.0,1657.9979317476732
2010,14,20,30,6538,6568,7589063.0,1160.7621596818599
2010,14,23,14,1463,1477,2365093.0,1616.604921394395
2010,15,1,42,1837,1879,2315835.0,1260.6614044637997
2010,15,2,2,279,281,447358.0,1603.4336917562723
2010,15,3,11,314,325,288515.0,918.8375796178344
2010,15,4,341,8669,9010,6397814.0,738.0106125273965
2010,15,5,1693,5688,7381,9582498.0,1684.6867088607594
2010,15,6,5,84,89,112697.0,1341.6309523809523
2010,15,7,4,328,332,301065.0,917.8810975609756
2010,15,8,7,190,197,191836.0,1009.6631578947369
2010,15,9,862,8791,9653,7809405.0,888.3409168467751
2010,15,13,1,516,517,201463.0,390.4321705426357
2010,15,14,0,87,87,65936.0,757.8850574712644
2010,15,15,2,573,575,197951.0,345.46422338568937
2010,16,1,570,1486,2056,2038043.0,1371.4959623149393
2010,16,2,1864,5142,7006,8310637.0,1616.226565538701
2010,16,3,5694,6962,12656,9159662.0,1315.6653260557312
2010,16,4,2805,2200,5005,3875719.0,1761.6904545454545
2010,16,6,1054,2352,3406,3473004.0,1476.6173469387754
2010,16,7,1464,1529,2993,2946134.0,1926.8371484630477
2010,16,8,1147,1513,2660,2693374.0,1780.1546596166556
2010,16,9,1547,2773,4320,4996009.0,1801.662098809953
2010,16,10,635,1310,1945,2436558.0,1859.9679389312978
2010,16,11,1625,5024,6649,8845789.0,1760.7064092356688
2010,16,12,4090,4570,8660,7882542.0,1724.8450765864332
2010,16,13,612,1243,1855,2251594.0,1811.419147224457
2010,16,14,5433,7639,13072,12225974.0,1600.4678622856395
2010,16,17,659,1382,2041,1990889.0,1440.5853835021708
2010,16,18,877,1463,2340,2629208.0,1797.1346548188653
2010,16,19,666,1599,2265,2840169.0,1776.2157598499061
2010,16,20,7620,22489,30109,32997897.0,1467.2905420427765
2010,16,21,895,1717,2612,3238594.0,1886.1933605125218
2010,16,22,1394,3170,4564,4980912.0,1571.2656151419558
2010,16,23,2,46,48,64170.0,1395.0
2010,16,24,246,1014,1260,2158813.0,2129.006903353057
2010,16,25,24,109,133,211218.0,1937.7798165137615
2010,17,11,1536,23993,25529,16128610.0,672.2214812653691
2010,17,13,1878,33290,35168,32052041.0,962.8128867527786
2010,17,14,3641,24215,27856,46193475.0,1907.6388602106133
2010,17,15,893,16156,17049,15895007.0,983.8454444169349
