year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2011,17,37,231,5956,6187,4131150.0,693.6114842175957
2011,17,38,124,2904,3028,2344404.0,807.301652892562
2011,17,39,403,4400,4803,2423112.0,550.7072727272728
2011,17,40,284,2990,3274,2940643.0,983.4926421404682
2011,17,41,222,2293,2515,2551156.0,1112.584387265591
2011,17,42,343,1122,1465,1537747.0,1370.5409982174688
2011,17,43,55,1280,1335,918183.0,717.33046875
2011,18,1,49,3982,4031,3301011.0,828.9831742842792
2011,18,2,77,1441,1518,2082806.0,1445.3893129770993
2011,18,3,330,4085,4415,3511660.0,859.6474908200735
2011,18,4,30,1203,1233,1523869.0,1266.7240232751456
2011,18,5,27,1418,1445,1159590.0,817.7644569816644
2011,18,6,162,2157,2319,3273628.0,1517.6764024107556
2011,18,7,556,9020,9576,11048988.0,1224.9432372505544
2011,18,9,2,5098,5100,2377215.0,466.30345233424873
2011,18,10,71,3902,3973,3248826.0,832.6053305996925
2011,18,11,43,305,348,320456.0,1050.6754098360657
2011,18,12,10,238,248,423121.0,1777.8193277310925
2011,18,13,1,443,444,526592.0,1188.6952595936796
2011,18,15,18,71,89,142135.0,2001.9014084507041
2011,18,16,10,94,104,188887.0,2009.436170212766
2011,18,17,2,69,71,142201.0,2060.8840579710145
2011,18,18,28,415,443,979170.0,2359.4457831325303
2011,18,19,1,146,147,260565.0,1784.6917808219177
2011,18,20,13,201,214,445268.0,2215.2636815920396
2011,18,21,136,851,987,2052460.0,2411.8213866039955
2011,18,22,4,165,169,320571.0,1942.8545454545454
2011,18,23,12,590,602,1193129.0,2022.2525423728814
2011,18,24,5,237,242,480571.0,2027.7257383966244
2011,18,25,7,365,372,707650.0,1938.7671232876712
2011,19,1,14,594,608,340358.0,572.993265993266
2011,19,2,17,40,57,26144.0,653.6
2011,20,1,162,5072,5234,3012719.0,593.9903391167193
2011,20,2,94,522,616,534411.0,1023.7758620689655
2011,20,3,27,134,161,208713.0,1557.5597014925372
2011,20,5,13,442,455,307486.0,695.6696832579186
2011,20,6,20,704,724,668784.0,949.9772727272727
2011,20,9,160,613,773,956131.0,1559.7569331158238
2011,20,10,15,124,139,164593.0,1327.3629032258063
2011,20,11,4,8,12,15177.0,1897.125
2011,21,1,143,1099,1242,656350.0,597.2247497725205
2011,21,2,10,14,24,33662.0,2404.4285714285716
2011,21,3,9,2,11,5073.0,2536.5
2011,21,4,4,5,9,12262.0,2452.4
2011,21,5,17,2,19,5019.0,2509.5
2011,22,1,644,22263,22907,22423083.0,1007.1905403584423
2011,22,2,176,17861,18037,14338828.0,802.8009629919937
2011,22,3,88,6037,6125,5392847.0,893.2991552095411
2011,22,4,76,4728,4804,3765632.0,796.4534686971235
2011,22,5,161,13017,13178,10256678.0,787.9448413612968
2011,22,6,17,6753,6770,5909966.0,875.1615578261514
2011,22,8,206,20517,20723,14124784.0,688.4429497489887
2011,22,9,47,3472,3519,3645794.0,1050.055875576037
2011,22,10,45,8133,8178,8319741.0,1022.9609000368868
2011,22,11,72,6222,6294,5005811.0,804.5340726454516
2011,22,12,36,3859,3895,4108543.0,1064.6651982378855
2011,22,13,24,4141,4165,3263139.0,788.0074861144651
2011,22,14,11,2478,2489,2632576.0,1062.3793381759483
2011,22,15,22,3830,3852,3420870.0,893.1775456919061
2011,22,16,24,2575,2599,2745706.0,1066.2935922330098
2011,22,17,84,7649,7733,6441372.0,842.1194927441495
2011,22,18,104,8751,8855,8810138.0,1006.7578562450005
2011,22,19,51,9241,9292,7886990.0,853.4779785737475
2011,22,21,11,1717,1728,2369308.0,1379.911473500291
2011,22,23,23,2895,2918,3126882.0,1080.097409326425
2011,22,24,65,3654,3719,4738165.0,1296.7063492063492
2011,22,26,11,4781,4792,4202814.0,879.0658857979503
2011,23,1,2619,20698,23317,15650558.0,756.1386607401681
2011,23,2,147,2842,2989,2430459.0,855.1931738212527
2011,23,3,207,4788,4995,3884287.0,811.2545948203843
2011,23,4,58,3241,3299,2420310.0,746.7787719839556
2011,23,5,136,2556,2692,1903937.0,744.8892801251956
2011,23,6,24,1219,1243,1039847.0,853.0328137817884
2011,23,7,23,5247,5270,2579445.0,491.60377358490564
2011,23,8,7,568,575,611261.0,1076.1637323943662
2011,23,9,15,3348,3363,1959860.0,585.3823178016727
2011,23,10,27,7007,7034,3129034.0,446.5582988440131
2011,23,11,323,4305,4628,4431111.0,1029.2940766550523
2011,23,12,25,2820,2845,2350896.0,833.6510638297873
2011,23,13,118,3667,3785,2298226.0,626.7319334605945
2011,23,14,19,7610,7629,5802162.0,762.439159001314
2011,23,15,842,7836,8678,7185812.0,917.0255232261358
2011,23,16,250,5746,5996,7000194.0,1218.2725374173338
2011,23,17,270,1529,1799,2615329.0,1710.4833224329627
2011,23,18,48,2848,2896,2391113.0,839.5761938202247
2011,23,19,173,4024,4197,4462493.0,1108.9694333996024
2011,23,20,143,10551,10694,7784186.0,737.7676049663539
2011,23,21,398,6876,7274,5117498.0,744.2550901687027
2011,23,22,76,1834,1910,1728613.0,942.5370774263904
2011,23,23,44,7823,7867,5292594.0,676.5427585325323
2011,23,24,101,3303,3404,3410295.0,1032.4841053587647
2011,23,25,39,3359,3398,3523776.0,1049.055075915451
2011,23,26,112,5268,5380,3075999.0,583.9026195899772
2011,23,27,797,9400,10197,7627117.0,811.3954255319148
2011,23,28,140,5882,6022,4457886.0,757.88609316559
2011,23,29,238,4786,5024,4468887.0,933.7415378186377
2011,23,30,258,3777,4035,3627393.0,960.3899920571882
2011,23,31,563,3302,3865,5389633.0,1632.232889158086
2011,23,32,753,7319,8072,8109372.0,1107.98906954502
2011,23,33,260,6171,6431,4874426.0,789.8923999351807
2011,23,34,164,11183,11347,6301453.0,563.4850219082535
2011,23,35,329,4927,5256,5424428.0,1100.959610310534
2011,23,36,138,9834,9972,6323760.0,643.0506406345332
2011,23,37,54,6856,6910,4737375.0,690.9823512252042
2011,23,38,101,10084,10185,7834959.0,776.969357397858
2011,23,39,196,5099,5295,4716124.0,924.9115512845656
2011,23,40,60,7344,7404,7613609.0,1036.7114651416123
2011,23,41,105,4880,4985,3099442.0,635.1315573770491
2011,23,42,554,5489,6043,5654468.0,1030.1453816724359
2011,23,43,644,14970,15614,9990533.0,667.3702738810955
2011,23,44,841,17895,18736,11854979.0,662.4743783179659
2011,23,45,691,13681,14372,12992964.0,949.708647028726
2011,23,46,1647,14314,15961,11452967.0,800.123445577756
2011,23,47,4198,30834,35032,28155433.0,913.1294350392424
2011,23,48,155,1269,1424,2491181.0,1963.1055949566587
2011,23,49,16,1346,1362,1254660.0,932.1396731054978
2011,23,50,882,43409,44291,16672452.0,384.07823262457094
2011,24,1,0,62,62,45424.0,732.6451612903226
2011,24,2,0,22,22,18753.0,852.4090909090909
2011,24,3,0,3,3,2080.0,693.3333333333334
2011,24,4,1,335,336,230125.0,686.9402985074627
2011,25,1,18,281,299,275637.0,980.914590747331
2011,25,2,58,774,832,971862.0,1255.6356589147288
2011,25,3,2,25,27,28847.0,1153.88
2011,25,4,4,8,12,15233.0,1904.125
2011,25,5,0,1,1,2713.0,2713.0
2011,25,6,1,2,3,5460.0,2730.0
2011,25,9,0,2,2,3931.0,1965.5
2011,26,1,475,9715,10190,4999352.0,514.6013381369017
2011,26,2,637,3708,4345,3693284.0,996.0312837108953
2011,26,3,777,5999,6776,4971906.0,828.7891315219204
2011,26,4,1023,6649,7672,4603379.0,692.3415551210709
2011,26,5,1264,12158,13422,5877506.0,483.42704392169765
2011,26,6,692,13150,13842,8465435.0,643.7593155893536
2011,26,7,916,3683,4599,3679425.0,999.0293239207168
2011,26,8,1727,17549,19276,12479761.0,711.1380135620263
2011,26,9,1327,9611,10938,7148551.0,743.7884715430237
2011,26,10,614,7154,7768,4559332.0,637.3122728543473
2011,26,11,479,4879,5358,4767186.0,977.0825988932158
2011,27,1,144,14862,15006,11875963.0,799.08242497645
2011,29,1,84,6877,6961,5955969.0,866.0708157626872
2011,29,2,744,32132,32876,26090354.0,811.9741690526578
2011,29,3,506,8465,8971,11220521.0,1325.519314825753
2011,29,4,171,10833,11004,8639761.0,797.5409397212222
2011,29,5,275,7280,7555,8147690.0,1119.1881868131868
2011,29,6,197,3964,4161,4477652.0,1129.5792129162462
2011,29,7,590,3948,4538,4014922.0,1016.9508611955421
2011,29,8,52,5925,5977,5624446.0,949.2735864978903
2011,29,9,1463,17281,18744,15821787.0,915.5596898327643
2011,29,10,747,11233,11980,10475466.0,932.5617377370248
2011,30,1,579,12134,12713,5699088.0,469.67924839294545
2011,30,2,211,10963,11174,3072488.0,280.2597829061388
2011,31,1,3,136,139,57871.0,425.5220588235294
2011,31,2,9,441,450,342041.0,775.6031746031746
2011,32,1,34,636,670,509953.0,801.812893081761
2011,33,1,1,2,3,4540.0,2270.0
