,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_disposition_days,case_pendency_rate,case_disposition_rate,judges_count,cases_per_judge
490,18,23,10527,31115,41642,11237036.0,361.145299694681,0.2527976562124778,0.7472023437875223,26,1601.6153846153845
491,18,24,4981,11021,16002,4667685.0,423.5264495054895,0.3112735908011498,0.6887264091988502,15,1066.8
492,19,1,2909,6780,9689,2121835.0,312.95501474926255,0.3002373825988234,0.6997626174011766,38,254.97368421052633
493,19,2,273,376,649,82441.0,219.25797872340425,0.4206471494607088,0.5793528505392912,6,108.16666666666667
494,20,1,8580,34303,42883,16272542.0,474.3766434422645,0.2000792854977497,0.7999207145022503,138,310.7463768115942
495,20,2,2472,7296,9768,3732646.0,511.6016995614035,0.253071253071253,0.7469287469287469,40,244.2
496,20,3,2698,5509,8207,3163114.0,574.1720820475585,0.3287437553308152,0.6712562446691849,56,146.55357142857142
497,20,5,1764,10620,12384,3757267.0,353.7916195856874,0.1424418604651162,0.8575581395348837,57,217.26315789473685
498,20,6,1396,9857,11253,4683574.0,475.1520746677488,0.1240558073402648,0.8759441926597352,54,208.38888888888889
499,20,9,3589,6141,9730,4971262.0,809.519947891223,0.3688591983556012,0.6311408016443988,54,180.1851851851852
500,20,10,1250,3391,4641,1724697.0,508.6101445001474,0.2693385046326222,0.7306614953673777,45,103.13333333333334
501,21,1,4880,24096,28976,5112998.0,212.19281208499336,0.1684152401987852,0.8315847598012148,89,325.5730337078652
502,21,2,644,2170,2814,463766.0,213.71705069124425,0.2288557213930348,0.7711442786069652,23,122.34782608695652
503,21,3,591,100,691,50348.0,503.48,0.8552821997105644,0.1447178002894356,36,19.194444444444443
504,22,1,111669,357213,468882,154221164.0,431.7344665507694,0.2381601341062356,0.7618398658937643,334,1403.8383233532934
505,22,2,55177,368182,423359,102528411.0,278.472089890326,0.130331468092092,0.8696685319079079,161,2629.55900621118
506,22,3,18244,71162,89406,32924580.0,462.67080745341616,0.2040578932062725,0.7959421067937275,69,1295.7391304347825
507,22,4,14767,79783,94550,26667371.0,334.24878733564793,0.1561819143310417,0.8438180856689582,54,1750.9259259259259
508,22,5,51417,224335,275752,74674114.0,332.86876323355693,0.1864610229481563,0.8135389770518436,86,3206.4186046511627
509,22,6,17870,98665,116535,38650944.0,391.7391577560432,0.1533444887801948,0.8466555112198052,86,1355.0581395348838
510,22,8,47812,229840,277652,94208671.0,409.8880569091542,0.1722011726909944,0.8277988273090056,143,1941.6223776223776
511,22,9,9684,50526,60210,22382237.0,442.98454261172463,0.1608370702541106,0.8391629297458894,51,1180.5882352941176
512,22,10,23609,83844,107453,48105827.0,573.7539597347455,0.2197146659469721,0.7802853340530278,92,1167.9673913043478
513,22,11,19289,102446,121735,35223364.0,343.823712004373,0.1584507331498747,0.8415492668501253,76,1601.7763157894738
514,22,12,13671,70290,83961,30095418.0,428.1607341015792,0.1628255975988852,0.8371744024011148,85,987.7764705882353
515,22,13,11822,63661,75483,21612604.0,339.49520114355727,0.1566180464475444,0.8433819535524555,60,1258.05
516,22,14,13950,52515,66465,20082865.0,382.4214986194421,0.2098849018280298,0.7901150981719702,56,1186.875
517,22,15,10684,53845,64529,20043051.0,372.236066487139,0.1655689689906863,0.8344310310093136,53,1217.5283018867924
518,22,16,7572,45778,53350,17938468.0,391.8578356415746,0.1419306466729147,0.8580693533270853,45,1185.5555555555557
519,22,17,29837,172077,201914,50231739.0,291.9143116163113,0.1477708331269748,0.8522291668730252,107,1887.0467289719627
520,22,18,27464,96808,124272,52535557.0,542.6778468721593,0.2209990987511265,0.7790009012488734,98,1268.0816326530612
521,22,19,31255,132801,164056,52771723.0,397.3744399515064,0.1905142146584093,0.8094857853415907,87,1885.7011494252874
522,22,21,9006,35131,44137,17306719.0,492.6338276735647,0.2040464916056823,0.7959535083943177,30,1471.2333333333333
523,22,23,15697,55495,71192,25059901.0,451.5704297684476,0.2204882571075401,0.7795117428924598,55,1294.4
524,22,24,24765,84061,108826,38976184.0,463.6654810197357,0.2275651039273703,0.7724348960726297,94,1157.723404255319
525,23,1,94775,225914,320689,85160540.0,376.95999362589305,0.2955355500188656,0.7044644499811343,186,1724.1344086021506
526,23,2,17723,68079,85802,24688609.0,362.6464695427371,0.2065569567142957,0.7934430432857043,65,1320.0307692307692
527,23,3,18077,59650,77727,25871306.0,433.7184576697401,0.2325704066797895,0.7674295933202104,114,681.8157894736842
528,23,4,6171,33153,39324,13846695.0,417.6603927246403,0.1569270674397314,0.8430729325602685,61,644.655737704918
529,23,5,7072,25937,33009,9841427.0,379.4358252689208,0.2142445999575873,0.7857554000424126,37,892.1351351351351
530,23,6,6911,19785,26696,7351224.0,371.55542077331313,0.2588777344920587,0.7411222655079412,32,834.25
531,23,7,8661,47027,55688,15039736.0,319.8106619601505,0.1555272231001292,0.8444727768998707,53,1050.7169811320755
532,23,8,3831,19059,22890,5823463.0,305.5492418280078,0.1673656618610747,0.8326343381389253,42,545.0
533,23,9,9158,33275,42433,13334856.0,400.7469872276484,0.2158225909080197,0.7841774090919803,58,731.6034482758621
534,23,10,13210,74483,87693,20965167.0,281.475866976357,0.1506391616206538,0.8493608383793462,92,953.1847826086956
535,23,11,21107,55780,76887,23661611.0,424.19524919325926,0.2745197497626386,0.7254802502373613,96,800.90625
536,23,12,6783,28296,35079,13962906.0,493.4586513994911,0.1933635508423843,0.8066364491576157,40,876.975
537,23,13,11567,39934,51501,14903934.0,373.2141533530325,0.2245975806295023,0.7754024193704977,60,858.35
538,23,14,22672,76110,98782,37919358.0,498.2178163184864,0.2295154987750804,0.7704845012249195,83,1190.144578313253
539,23,15,34552,83493,118045,41036889.0,491.5009521756315,0.2927019357024863,0.7072980642975136,197,599.2131979695431
540,23,16,18738,75140,93878,37879640.0,504.1208410966197,0.1995994801763991,0.8004005198236008,92,1020.4130434782609
541,23,17,15077,35078,50155,18697043.0,533.0133702035464,0.3006081148439836,0.6993918851560164,79,634.873417721519
542,23,18,9216,45996,55212,19663299.0,427.5001956691886,0.1669202347315801,0.8330797652684199,92,600.1304347826087
543,23,19,21374,56533,77907,30766721.0,544.2258680770524,0.274352753924551,0.725647246075449,104,749.1057692307693
544,23,20,29384,125332,154716,44425005.0,354.45859796380813,0.1899221799943121,0.8100778200056878,139,1113.0647482014388
545,23,21,21765,50175,71940,27453601.0,547.1569706028899,0.3025437864887406,0.6974562135112594,107,672.3364485981308
546,23,22,10872,25528,36400,11692080.0,458.0100282043247,0.2986813186813187,0.7013186813186814,54,674.074074074074
547,23,23,19739,80337,100076,36891917.0,459.214521328902,0.1972400975258803,0.8027599024741197,110,909.7818181818182
548,23,24,18279,51014,69293,25821451.0,506.1640138001333,0.263792879511639,0.736207120488361,101,686.0693069306931
549,23,25,16478,55789,72267,26713672.0,478.8340353833193,0.2280155534337941,0.7719844465662059,103,701.6213592233009
550,23,26,15763,64782,80545,22466706.0,346.80476058164305,0.1957042646967533,0.8042957353032466,104,774.4711538461538
551,23,27,19654,77190,96844,33489422.0,433.8570022023578,0.2029449423815621,0.7970550576184379,117,827.7264957264957
552,23,28,24605,57835,82440,23458497.0,405.610737442725,0.2984594856865599,0.7015405143134401,121,681.3223140495868
553,23,29,25186,65948,91134,28902198.0,438.2573846060533,0.2763622797199728,0.7236377202800273,175,520.7657142857142
554,23,30,22068,50993,73061,21672523.0,425.00976604632007,0.3020489727761733,0.6979510272238266,109,670.2844036697247
555,23,31,25529,44335,69864,28589530.0,644.8523739709034,0.3654099393106607,0.6345900606893393,70,998.0571428571428
556,23,32,40365,88858,129223,50553714.0,568.9269846271579,0.3123669934918706,0.6876330065081293,140,923.0214285714286
557,23,33,20119,67425,87544,25414888.0,376.9356766777901,0.2298158640226628,0.7701841359773371,84,1042.1904761904761
558,23,34,24439,96314,120753,34665358.0,359.92024004817574,0.2023883464593012,0.7976116535406987,88,1372.1931818181818
559,23,35,27238,64732,91970,34704523.0,536.1262281406414,0.2961617918886593,0.7038382081113407,105,875.9047619047619
560,23,36,22823,84178,107001,35150106.0,417.56879469695167,0.2132970719899814,0.7867029280100186,107,1000.0093457943925
561,23,37,18410,81879,100289,29960601.0,365.91312790825486,0.1835694841906889,0.8164305158093111,120,835.7416666666667
562,23,38,29737,103631,133368,44354774.0,428.0068126332854,0.22296952792274,0.77703047207726,140,952.6285714285714
563,23,39,23066,55444,78510,27488181.0,495.7827898420027,0.2937969685390396,0.7062030314609604,100,785.1
564,23,40,28002,101213,129215,50843858.0,502.34513353027774,0.2167085864644197,0.7832914135355802,112,1153.705357142857
565,23,41,9549,47929,57478,17052684.0,355.7905234826514,0.1661331291972581,0.8338668708027419,76,756.2894736842105
566,23,42,28759,71525,100284,33635664.0,470.2644390073401,0.2867755574169359,0.7132244425830641,123,815.3170731707318
567,23,43,40360,156373,196733,58950313.0,376.9852404187424,0.2051511439361978,0.7948488560638022,202,973.9257425742575
568,23,44,57340,199858,257198,71084183.0,355.6734431446327,0.2229410804127559,0.777058919587244,260,989.223076923077
569,23,45,51456,142280,193736,67391528.0,473.6542592071971,0.2655985464756163,0.7344014535243837,193,1003.8134715025907
570,23,46,55473,104364,159837,56791295.0,544.1655647541298,0.347059817188761,0.652940182811239,142,1125.612676056338
571,23,47,180047,403495,583542,155031875.0,384.222543030273,0.3085416302511216,0.6914583697488784,263,2218.790874524715
572,23,48,13723,19603,33326,15072841.0,768.9048104881906,0.4117805917301806,0.5882194082698193,73,456.52054794520546
573,23,49,6894,27321,34215,10562377.0,386.6028695874968,0.2014905743095133,0.7985094256904867,33,1036.8181818181818
574,23,50,59695,351265,410960,95840092.0,272.8427028027273,0.145257445980144,0.854742554019856,239,1719.4979079497907
575,24,1,213,7587,7800,571953.0,75.38592328983788,0.0273076923076923,0.9726923076923076,51,152.94117647058823
576,24,2,22,938,960,112947.0,120.41257995735609,0.0229166666666666,0.9770833333333332,16,60.0
577,24,3,101,3938,4039,213973.0,54.33544946673438,0.0250061896509036,0.9749938103490964,28,144.25
578,24,4,929,14510,15439,2279620.0,157.1068228807719,0.0601722909514865,0.9398277090485136,38,406.2894736842105
579,25,1,1946,17670,19616,2507189.0,141.8895868704018,0.0992047308319739,0.900795269168026,30,653.8666666666667
580,25,2,5132,36201,41333,8035680.0,221.97397861937517,0.1241622916313841,0.8758377083686159,43,961.2325581395348
581,25,3,681,7126,7807,576913.0,80.95888296379455,0.087229409504291,0.912770590495709,10,780.7
582,25,4,934,8262,9196,805620.0,97.50907770515612,0.1015658982166159,0.8984341017833841,15,613.0666666666667
583,25,5,227,1139,1366,173185.0,152.05004389815628,0.1661786237188872,0.8338213762811127,9,151.77777777777777
584,25,6,168,1338,1506,96451.0,72.08594917787742,0.1115537848605577,0.8884462151394422,3,502.0
585,25,9,211,919,1130,101568.0,110.52013057671384,0.1867256637168141,0.8132743362831858,3,376.6666666666667
586,26,1,19051,73056,92107,26277558.0,359.6906208935611,0.2068355282443245,0.7931644717556755,49,1879.734693877551
587,26,2,43096,75179,118275,31840109.0,423.52397611035,0.3643711688860706,0.6356288311139294,56,2112.0535714285716
588,26,3,35514,84790,120304,36413892.0,429.45974761174665,0.2952021545418273,0.7047978454581726,81,1485.2345679012346
589,26,4,47320,106405,153725,36352248.0,341.6404116347916,0.3078224101479915,0.6921775898520085,90,1708.0555555555557
590,26,5,64906,119584,184490,41506908.0,347.09415975381324,0.351813106401431,0.6481868935985691,109,1692.5688073394494
591,26,6,68178,192343,260521,67086019.0,348.7832621930614,0.2616986730436318,0.7383013269563682,346,752.9508670520231
592,26,7,64152,113947,178099,40037252.0,351.36731989433684,0.3602041561154189,0.639795843884581,103,1729.116504854369
593,26,8,76314,225256,301570,91805556.0,407.56097950776007,0.2530556752992671,0.7469443247007328,185,1630.1081081081081
594,26,9,67570,127511,195081,54681713.0,428.8391825019018,0.3463689441821602,0.6536310558178398,117,1667.3589743589744
595,26,10,44488,110353,154841,37189941.0,337.0088805922811,0.2873140834791818,0.7126859165208181,102,1518.049019607843
596,26,11,48376,134993,183369,42875925.0,317.6159134177328,0.2638177663618168,0.7361822336381831,139,1319.2014388489208
597,27,1,40358,184423,224781,79075634.0,428.773168205701,0.1795436447030665,0.8204563552969335,138,1628.8478260869565
598,29,1,19983,83228,103211,38907880.0,467.4854616234921,0.1936130838767185,0.8063869161232814,156,661.6089743589744
599,29,2,90440,302639,393079,157415928.0,520.1442246372741,0.230080976088776,0.7699190239112239,866,453.90184757505773
600,29,3,49607,76147,125754,61212862.0,803.8775263634811,0.3944765176455619,0.605523482354438,184,683.445652173913
601,29,4,39380,103487,142867,55872670.0,539.9003739600143,0.2756409807723267,0.7243590192276733,174,821.0747126436781
602,29,5,40698,85468,126166,54148849.0,633.556992090607,0.3225750202114674,0.6774249797885326,205,615.4439024390244
603,29,6,25454,51582,77036,33032432.0,640.3868015974565,0.3304169479204528,0.6695830520795473,123,626.3089430894308
604,29,7,57921,47799,105720,33484196.0,700.5208477164795,0.5478717366628831,0.4521282633371169,134,788.955223880597
605,29,8,19032,59127,78159,34302602.0,580.1512337849036,0.2435036272214332,0.7564963727785667,125,625.272
606,29,9,99658,170331,269989,95048120.0,558.020090294779,0.369118741874669,0.630881258125331,169,1597.5680473372781
607,29,10,48871,93832,142703,61660140.0,657.1333873305482,0.3424665213765653,0.6575334786234347,237,602.1223628691984
608,30,1,27690,127418,155108,40303541.0,316.309634431556,0.1785207726229466,0.8214792273770534,149,1040.993288590604
609,30,2,14335,112867,127202,23259235.0,206.07648825608905,0.1126947689501737,0.8873052310498263,120,1060.0166666666667
