case_pendency_rate,mean_disposition_days
0.2531599766445447,399.9973792875626
0.2533745371855048,425.81897696212417
0.2535644681505795,512.9374742338875
0.253568016674869,320.0297568259386
0.2540120709227967,358.0028464763907
0.2542999323606145,364.0233243707279
0.2546529649125256,424.92880625673206
0.2556913005393942,357.6629626876765
0.257325652876756,470.9786474140838
0.2574000379003222,526.0325235409703
0.2578956159270313,493.5898033075644
0.2591430182296561,340.1006823774131
0.2595193390912504,372.7990263197931
0.2599151784235115,389.0794439594386
0.2605230037756957,417.96331316187593
0.2606243942553379,521.4467527308838
0.2608519722613682,341.93903298473464
0.2609058959423923,301.5208326405746
0.2610683270266166,356.9543775941083
0.261413730977115,444.751749491804
0.2618263093619669,349.01370853623007
0.2639934078047662,317.90321863113644
0.2644263457115164,507.8164529578351
0.2651712788004388,370.9351172898902
0.2653522960469648,471.9438735263288
0.2661287820015516,474.9427600885168
0.2675513038111402,510.2044027807036
0.2675571980341584,416.6655220742817
0.2679328068538978,315.28382730995725
0.2679726340088855,568.010402994935
0.2690169253705165,576.9735105693788
0.2694303199070524,458.74726682720166
0.2694546238413451,508.9102980230156
0.2695791658803548,456.9746372131077
0.2702859274969561,389.6156464873448
0.2708652227154446,524.6827002558551
0.2710423634336678,696.2772482726602
0.2712411957184848,394.7305036053348
0.2714243798948247,458.5013320529104
0.2719133462962352,365.062193521131
0.2726295818696548,479.7496459392544
0.2733225167589539,453.88584391437695
0.2744920926375644,465.0686804775997
0.2745183662984845,544.6786991466912
0.2748128377058785,424.8197601350138
0.2756892230576441,540.0308325762115
0.275768128967028,398.7269166634351
0.2758355683119246,295.3075240405441
0.276078431372549,477.6540628385698
0.2764927380311995,438.5433275168804
0.278411730345554,483.6789408937643
0.2785983758552337,339.2343201560007
0.2787009757382351,609.406589673913
0.2801200394535267,517.4029773877892
0.2802907978398757,394.24277295318655
0.28112361767188,402.20593272451
0.2816229116945107,595.0188607419713
0.281874960570311,400.4798383554423
0.2821209276557763,429.3576427966601
0.282712106446415,402.0354255505186
0.2827896645907086,471.68134441972126
0.2828744681891535,486.5008012547308
0.2835666293393057,532.6279942167168
0.2844997058359282,501.87361243419406
0.2849244591196176,466.35979489382265
0.2851400256985567,346.78365141487654
0.2860595710191912,534.4581078067669
0.286796292109428,597.2242510699001
0.286903166020387,318.875536209942
0.2869959184488109,470.7712462210279
0.2876043460977872,607.8005375294107
0.2877258373453434,389.39370593793154
0.2879053603670651,337.98283273503887
0.288173052475112,515.6008861107294
0.2881869320640415,415.95094224924014
0.2890227460531466,447.186141272026
0.2894233003906639,401.8455464357469
0.2913962855224882,475.4925001973632
0.2919780098260691,444.3658868547586
0.2925824551799644,385.3056044572557
0.2928731267376415,491.90747266973534
0.2936525779376499,561.8518513606705
0.2938408896492729,428.0866141732283
0.2938939045889203,544.7731963442683
0.2945999795647287,497.7038022813688
0.2946835395469876,520.3979300975012
0.2954657239471257,410.2933874380959
0.2954993634707071,430.0734861637672
0.2957901208752453,377.421090419167
0.2963712529242152,536.6651151282725
0.2969185094910475,338.6744467287459
0.2971465528392187,424.7619475280469
0.2973629961511421,293.1254451717939
0.2982588235294117,527.3921673819742
0.2987457655929384,406.1655412424683
0.2990880955716596,521.3883543659771
0.2993048851980658,369.0306983883346
0.299456314383823,710.1560078970658
0.2996114310910243,460.0464292740508
0.299645961550663,455.50061060237647
0.3002373825988234,312.95501474926255
0.3008363500187243,449.2066595250848
0.3008720640178803,533.6827938573957
0.3012374779021803,541.3042109405745
0.3016649733562794,435.2812648456057
0.302185960591133,460.8645929847783
0.3023647837660502,425.5935401978926
0.3024629596633818,425.84487061088953
0.3025681009697383,444.6553242034656
0.302600686292216,490.93771850317233
0.3030366317196441,548.4358344320589
0.3040420283147161,415.80196634991154
0.3040661274262409,383.9326159816546
0.3058317726063967,494.13604823623234
0.3059491150553435,508.44188600849066
0.3066654620197411,499.54480714099554
0.3071584757891479,510.41083221948185
0.3074305003417444,483.2525024672212
0.3078780004651573,468.0856141367323
0.3080869570878881,342.0647577465584
0.3082569884895466,477.7102470498344
0.3088470148293636,384.7727701418154
0.3090519738112373,583.0375469972564
0.3090645028888959,451.078025041126
0.3106896858416262,398.1348348434453
0.3113708820403825,423.7186819172113
0.311531376642515,562.8090506938746
0.3121829828780987,522.9335953052781
0.312384269291078,451.861045538927
0.3126573356157486,569.6963420406139
0.312772886262212,467.1173505563551
0.3137096541578932,375.0076913377884
0.3138254548572198,356.41939802315983
0.3158374181234546,390.6530433679939
0.316113941364204,642.8040579710145
0.316540741075872,521.3553988901025
0.3170178767602117,614.6504160147397
0.3170736752826305,375.1701148032593
0.3178503702365902,368.190012079493
0.3185418420452907,381.2064277475584
0.3196212813867207,442.72783811998846
0.3215630944432547,448.174375638288
0.3221977060121446,249.34858757062148
0.322372764447948,315.7699544853059
0.3225085488232796,453.388975027216
0.3225335441452183,572.8555323164821
0.3225980326101603,633.6237142957442
0.3235523359772592,539.3408838281144
0.3240553199569593,620.9298405786923
0.3242634426968072,499.74861894644295
0.3254099145590159,605.4229337539432
0.3263606899377864,454.4982579842389
0.3266129032258064,917.6766467065868
0.3272677332967108,484.1906450954374
0.327581776543566,473.0418849747081
0.3284315284092716,474.88012215041545
0.3285398700029738,467.10945556926384
0.3287838167194735,574.2763253449529
0.3299650814251723,467.2240464880321
0.3304941701939806,640.610348305019
0.3306181986236577,575.1631426783749
0.3346559874592794,417.2766161095568
0.3349208041605951,544.240577128607
0.3352573430342225,469.3524075140057
0.3372285039719642,526.1962377800162
0.3375458867424926,453.4735646802326
0.3381885281300302,385.877914219612
0.3389075212719706,632.1992037954765
0.3401721290098235,329.51852916516947
0.3403747026681182,517.9825172090112
0.3403755286468019,309.3677688021586
0.3405665561976452,489.4484683183069
0.3413887598699489,367.71807276497015
0.3416927206229353,426.7046831770781
0.3420655070395937,422.7618117455711
0.3424953220595552,657.2174376465572
0.3427205100956429,584.0038399353274
0.3437748818673954,570.3454097591015
0.3449988241535273,426.3082119150002
0.3450077476260479,517.2078493221316
0.3463590979514546,445.6766118614947
0.3465412546670496,429.16565683519866
0.3468708516901056,724.3781358311978
0.347085201793722,492.4430926216641
0.3472290531368653,391.2919140471957
0.3490558320696186,548.973368777187
0.3503662128106612,290.40237299222326
0.3507099219472988,420.5096561710344
0.3514543140576668,347.30210661745593
0.3520745526245843,347.49226016559646
0.3524127466981857,543.8252973789457
0.3527265098355316,349.45549300580007
0.3528220522716985,657.4053158592254
0.3529304861426624,537.2021836820671
0.3532847619244185,465.4461713580562
0.3537834520009821,447.7208401088129
0.3539011657434419,470.2768893987103
0.3543682336438514,555.7779588312303
0.3547517007822099,405.0834649326521
0.3550809633341965,453.6404090984245
0.3552253020893272,506.326778680453
0.3554759225256175,453.68356844185087
0.357453802416489,503.5691669547183
0.3588909590425364,357.7464781794897
0.3604267679463337,351.70684399624025
0.360912683098083,448.19023983543457
0.362961909502477,607.5842759339188
0.363139544703285,396.9328660731199
0.363761277872637,539.1425849173455
0.3644913562705098,423.7437982432792
0.3655983273185542,645.3764193322648
0.3665929427260918,294.3503487686665
0.3688591983556012,809.519947891223
0.3692048931929492,558.2265604811239
0.3699448250773055,412.4804888610884
0.3711796543329108,498.4658112821169
0.3716452675616419,387.8638897959677
0.372126701377844,321.7274187742477
0.3735233818217319,531.0835800737624
0.3742263076218732,502.77244957100913
0.3751350552687715,523.4561892235391
0.3753028807322983,552.6832710817412
0.3762539147576427,324.2313211250016
0.3763852523899409,631.6044573004772
0.3791829109811566,1046.8770851049912
0.3831569115815691,489.88767475899664
0.3859845185465183,622.3931639945398
0.3864905098622999,405.6342129208371
0.3872470620958209,685.9405356332275
0.3874359046467373,466.59458425470376
0.3875611554185376,411.4405681644088
0.3878558977338756,356.1052048726467
0.3890905578673707,526.9588932806324
0.3891953769343226,386.8109772619505
0.3894431263310471,482.3474956730482
0.3915678946235253,505.2364624541792
0.3945047516799873,803.9725498437049
0.3986191542894992,483.6184546664423
0.4007265794084304,608.2974905771242
0.4013358268768368,510.55395394501966
0.4029572207866781,565.787689348401
0.4030537101200504,731.8287301643651
0.4041872637394591,445.5285505124451
0.4047579621350113,404.92816518298713
0.4055781620888437,513.0614392880573
0.4080477356181151,402.4686826914793
0.4081090902136286,648.1660322732824
0.4097435401609823,481.5465713876205
0.4097469289118614,437.3008074604799
0.4106834443622008,762.630521247645
0.4126402366652153,327.17201216509187
0.4130323551542513,772.8869346733668
0.4137404580152671,266.3255208333333
0.4157237754580626,517.8361819090454
0.4195844034555218,380.55676771577527
0.4203528120495629,466.26459214983976
0.4206471494607088,219.25797872340425
0.420963157300642,490.3101481551494
0.4238406987660944,407.3782289567678
0.4271255218697569,427.9753851602621
0.4274263885012559,532.6615637709638
0.428386739311109,621.2366720516962
0.4291282972176903,427.7659582630045
0.4303486987181755,334.29931479909743
0.4384849274606898,626.3378612537905
0.4388438861381808,554.2253226912765
0.4397660361882256,563.6808951946037
0.4403147689077483,393.906245074241
0.4419732582349472,575.5564625703626
0.4459899724926354,595.3920346503274
0.4468167492813421,437.70852165528623
0.4504453820909517,512.0522095205596
0.4509700409132902,465.304744061086
0.451786941580756,605.8363003823732
0.4522058823529412,659.8598993288591
0.4530870132545841,560.3279672509921
0.4541379482569174,501.2270970103164
0.4603257239401202,567.4736535556324
0.460840994172801,729.7964115086527
0.4628064677263738,389.589560033628
0.4638694638694638,399.4347826086956
0.4639798103395534,415.12881057687736
0.4656228579674591,567.2689908455078
0.4657319059809169,646.2184834295256
0.4679189383447574,491.9679752236298
0.4689607925801012,422.1646323310509
0.4704192746291691,595.3712458512102
0.470725182652147,565.7753459929193
0.471050842474689,515.6947233126064
0.4721101546804305,516.316640366348
0.4736021154257114,572.4189339413967
0.4777813401731324,791.7864276358873
0.4786876355748373,635.0243940497244
0.4802884849666196,578.4139709329583
0.480351627464956,440.123811265545
0.4813656737998843,475.5219585293605
0.4818495590315751,587.6491213632182
0.483131670452033,572.6335611444348
0.4908669925392333,1004.6377968671046
0.4914185671847499,684.2491714426968
0.4933370381948062,607.5751793793702
0.4935841551789898,574.6434085590553
0.4989386113426781,528.668639154746
0.4990343672196756,704.2618439386902
0.5033553034718797,495.631236834186
0.5081309460064108,648.5382883218754
0.5084798185473478,427.86558294004544
0.5124674437470647,437.2470114288216
0.5138727427729985,507.746751693902
0.5146097414911668,529.4891402133402
0.5222918843608498,599.2859095880423
0.5277969457862051,485.0657919817015
0.5280923927584055,522.8342624964566
0.5289639280333245,567.4840724782208
0.5296685025459836,410.6765355722493
0.5313972546609301,648.7862998298018
0.5334835768842479,701.100048089534
0.5396180798216951,499.626446213178
0.5446768060836502,422.9727110050701
0.5468231472588567,452.18631218016094
0.5478769190022608,700.5355035775556
0.5483913328956008,674.2531259086944
0.5511295336787565,673.5299658324868
0.5512412063199169,447.617822322877
0.5514068638779756,540.2251344302412
0.5515844707834751,290.8692706045236
0.5572683255037185,396.7781486607506
0.5634194753638981,770.9913082237575
0.5637759454080182,723.2288706383349
0.5638937774158809,726.2756429560923
0.5662149813902695,722.6453361420095
0.5671531194039067,869.6030243948833
0.5715871254162043,656.2364529360967
0.5745413592740093,723.5174358384164
0.575409857177813,586.3379841669447
0.5757762582670104,459.0361342317347
0.5796775073233812,616.5024172788346
0.5871545855026031,770.327513035043
0.5913823019086177,327.00125815837066
0.5920745920745921,580.984
0.5939849624060151,626.8977272727273
0.5967103685346551,413.455969076763
0.610188302319559,685.6274081806966
0.6241044662364718,442.1058844732811
0.62485851344796,902.5155651340996
0.6326855053455746,696.2567626054966
0.635089450505272,617.6865140968501
0.6423190745224644,280.6904851447913
0.6428870483298443,982.2909063105312
0.6542968382643369,588.2967355821545
0.6550074351845865,556.598147354894
0.6597235492706541,758.9773025084238
0.6672064087267768,680.9131882202305
0.6701803814890378,687.2058029358338
0.6760514724933069,681.1096374300187
0.7007874015748031,725.2390535161433
0.7147843082507329,633.5056289769947
0.7168180167090447,399.2169061056952
0.7357512953367875,258.60392156862747
0.7859281437125748,219.53671328671328
0.7967682112334488,626.2961521281347
0.8540590703679793,802.768592756428
0.8652766639935846,625.6369047619048
0.8940998487140696,719.2571428571429
0.8951602337342452,165.2535616095976
0.914237085132537,312.4909959573686
0.932408540731674,330.40090543259555
0.9404554461360762,588.4989966555183
0.9469175462750498,959.8703170028818
0.94751356238698,597.1154177433248
