year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2012.0,6.0,18.0,0,17,17,17374.0,1022.0
2012.0,6.0,19.0,0,7,7,2247.0,321.0
2012.0,6.0,21.0,0,25,25,14516.0,580.64
2012.0,6.0,22.0,0,1,1,245.0,245.0
2012.0,6.0,23.0,1,0,1,0.0,
2012.0,6.0,24.0,0,2,2,1680.0,840.0
2012.0,7.0,2.0,0,1,1,107.0,107.0
2012.0,7.0,6.0,1,0,1,0.0,
2012.0,7.0,8.0,0,1,1,1121.0,1121.0
2012.0,7.0,9.0,0,1,1,1767.0,1767.0
2012.0,7.0,12.0,0,18,18,12398.0,688.7777777777778
2012.0,7.0,15.0,0,1,1,1773.0,1773.0
2012.0,7.0,19.0,0,4,4,6602.0,1650.5
2012.0,7.0,21.0,0,3,3,1792.0,597.3333333333334
2012.0,7.0,22.0,3,5,8,9110.0,1822.0
2012.0,8.0,1.0,12,2,14,3844.0,1922.0
2012.0,8.0,6.0,5,15,20,20967.0,1397.8
2012.0,8.0,9.0,1,1,2,2477.0,2477.0
2012.0,8.0,10.0,1,0,1,0.0,
2012.0,8.0,11.0,0,1,1,1129.0,1129.0
2012.0,8.0,12.0,1,0,1,0.0,
2012.0,8.0,15.0,4,0,4,0.0,
2012.0,8.0,16.0,0,1,1,1681.0,1681.0
2012.0,8.0,17.0,2,0,2,0.0,
2012.0,8.0,19.0,1,0,1,0.0,
2012.0,8.0,24.0,1,1,2,467.0,467.0
2012.0,8.0,25.0,5,0,5,0.0,
2012.0,8.0,26.0,2,2,4,1187.0,593.5
2012.0,8.0,29.0,4,0,4,0.0,
2012.0,8.0,34.0,1,0,1,0.0,
2012.0,8.0,35.0,1,0,1,0.0,
2012.0,8.0,36.0,2,1,3,2438.0,2438.0
2012.0,9.0,1.0,0,1,1,1354.0,1354.0
2012.0,9.0,2.0,10,82,92,94358.0,1150.7073170731708
2012.0,9.0,4.0,33,38,71,65686.0,1728.578947368421
2012.0,9.0,5.0,5,8,13,13199.0,1649.875
2012.0,9.0,6.0,0,1,1,2110.0,2110.0
2012.0,9.0,7.0,2,10,12,19959.0,1995.9
2012.0,9.0,8.0,1,2,3,1900.0,950.0
2012.0,9.0,9.0,1,1,2,1887.0,1887.0
2012.0,9.0,10.0,1,2,3,4504.0,2252.0
2012.0,9.0,11.0,4,10,14,15651.0,1565.1
2012.0,9.0,12.0,7,44,51,39394.0,895.3181818181819
2012.0,9.0,13.0,12,50,62,47575.0,951.5
2012.0,9.0,14.0,15,45,60,59858.0,1330.1777777777777
2012.0,9.0,18.0,4,47,51,44466.0,946.0851063829788
2012.0,9.0,19.0,4,4,8,7923.0,1980.75
2012.0,9.0,20.0,5,13,18,25116.0,1932.0
2012.0,9.0,21.0,1,5,6,612.0,122.4
2012.0,9.0,22.0,1,1,2,1875.0,1875.0
2012.0,9.0,23.0,0,4,4,7449.0,1862.25
2012.0,9.0,25.0,0,3,3,5878.0,1959.3333333333333
2012.0,9.0,28.0,22,61,83,91549.0,1500.8032786885246
2012.0,9.0,30.0,0,1,1,1163.0,1163.0
2012.0,9.0,31.0,1,6,7,8731.0,1455.1666666666667
2012.0,9.0,32.0,0,2,2,2032.0,1016.0
2012.0,9.0,33.0,3,1,4,1120.0,1120.0
2012.0,9.0,34.0,0,1,1,1995.0,1995.0
2012.0,9.0,35.0,1,0,1,0.0,
2012.0,9.0,36.0,1,1,2,1001.0,1001.0
2012.0,9.0,38.0,2,5,7,8903.0,1780.6
2012.0,9.0,40.0,5,24,29,41958.0,1748.25
2012.0,10.0,3.0,5,9,14,12753.0,1417.0
2012.0,10.0,4.0,0,4,4,7048.0,1762.0
2012.0,10.0,6.0,0,3,3,3988.0,1329.3333333333333
2012.0,10.0,7.0,1,1,2,1673.0,1673.0
2012.0,10.0,9.0,0,1,1,2517.0,2517.0
2012.0,10.0,10.0,2,1,3,1497.0,1497.0
2012.0,10.0,11.0,3,10,13,17058.0,1705.8
2012.0,10.0,12.0,5,3,8,5138.0,1712.6666666666667
2012.0,10.0,13.0,4,13,17,13899.0,1069.1538461538462
2012.0,10.0,14.0,0,4,4,4517.0,1129.25
2012.0,10.0,15.0,0,4,4,5510.0,1377.5
2012.0,10.0,16.0,0,2,2,2095.0,1047.5
2012.0,10.0,17.0,1,7,8,14470.0,2067.1428571428573
2012.0,10.0,18.0,2,8,10,14519.0,1814.875
2012.0,10.0,19.0,0,7,7,6111.0,873.0
2012.0,10.0,20.0,2,1,3,1433.0,1433.0
2012.0,10.0,21.0,0,2,2,3338.0,1669.0
2012.0,10.0,24.0,1,4,5,7269.0,1817.25
2012.0,10.0,26.0,1,1,2,245.0,245.0
2012.0,10.0,27.0,1,14,15,20790.0,1485.0
2012.0,10.0,28.0,4,13,17,17511.0,1347.0
2012.0,10.0,30.0,0,4,4,5144.0,1286.0
2012.0,10.0,31.0,2,2,4,2843.0,1421.5
2012.0,10.0,32.0,4,18,22,28871.0,1603.9444444444443
2012.0,10.0,33.0,2,0,2,0.0,
2012.0,11.0,1.0,24,7,31,11257.0,1608.142857142857
2012.0,11.0,2.0,1,0,1,0.0,
2012.0,11.0,4.0,7,3,10,5638.0,1879.3333333333333
2012.0,11.0,5.0,4,0,4,0.0,
2012.0,11.0,6.0,0,3,3,3748.0,1249.3333333333333
2012.0,11.0,8.0,4,0,4,0.0,
2012.0,11.0,9.0,1,0,1,0.0,
2012.0,11.0,11.0,5,1,6,1354.0,1354.0
2012.0,11.0,12.0,3,2,5,2323.0,1161.5
2012.0,11.0,13.0,0,1,1,1009.0,1009.0
2012.0,11.0,14.0,5,2,7,3600.0,1800.0
2012.0,11.0,15.0,1,0,1,0.0,
2012.0,11.0,16.0,3,5,8,9125.0,1825.0
2012.0,11.0,18.0,6,0,6,0.0,
2012.0,11.0,19.0,1,0,1,0.0,
2012.0,11.0,21.0,3,4,7,5247.0,1311.75
2012.0,11.0,22.0,0,2,2,2188.0,1094.0
2012.0,11.0,24.0,1,0,1,0.0,
2012.0,11.0,26.0,5,0,5,0.0,
2012.0,11.0,27.0,3,2,5,2512.0,1256.0
2012.0,11.0,29.0,1,9,10,11858.0,1317.5555555555557
2012.0,11.0,30.0,0,1,1,1277.0,1277.0
2012.0,12.0,1.0,0,1,1,1019.0,1019.0
2012.0,12.0,12.0,2,1,3,2239.0,2239.0
2012.0,12.0,19.0,1,2,3,4022.0,2011.0
2012.0,13.0,1.0,45,14,59,23532.0,1680.857142857143
2012.0,13.0,2.0,3,0,3,0.0,
2012.0,13.0,3.0,2,3,5,3491.0,1163.6666666666667
2012.0,13.0,4.0,1,1,2,1973.0,1973.0
2012.0,13.0,5.0,1,2,3,3056.0,1528.0
2012.0,13.0,6.0,12,41,53,58119.0,1417.5365853658536
2012.0,13.0,7.0,12,74,86,107930.0,1458.5135135135135
2012.0,13.0,8.0,49,135,184,136981.0,1014.674074074074
2012.0,13.0,9.0,66,88,154,72589.0,824.875
2012.0,13.0,10.0,14,72,86,123680.0,1717.7777777777778
2012.0,13.0,12.0,5,5,10,6509.0,1301.8
2012.0,13.0,13.0,2,1,3,597.0,597.0
2012.0,13.0,14.0,1,4,5,6915.0,1728.75
2012.0,13.0,15.0,10,12,22,20897.0,1741.4166666666667
2012.0,13.0,16.0,37,5,42,7768.0,1553.6
2012.0,13.0,17.0,67,3,70,1972.0,657.3333333333334
2012.0,13.0,18.0,0,1,1,966.0,966.0
2012.0,13.0,19.0,62,30,92,50799.0,1693.3
2012.0,13.0,20.0,1,26,27,34473.0,1325.8846153846155
2012.0,13.0,21.0,47,7,54,13248.0,1892.5714285714287
2012.0,13.0,22.0,4,11,15,11272.0,1024.7272727272727
2012.0,13.0,23.0,2,4,6,1354.0,338.5
2012.0,13.0,24.0,64,65,129,91653.0,1410.0461538461539
2012.0,13.0,25.0,1,3,4,4558.0,1519.3333333333333
2012.0,13.0,26.0,28,15,43,21064.0,1404.2666666666667
2012.0,13.0,27.0,29,14,43,23993.0,1713.7857142857142
2012.0,13.0,28.0,21,0,21,0.0,
2012.0,13.0,29.0,9,5,14,5175.0,1035.0
2012.0,13.0,30.0,16,11,27,18583.0,1689.3636363636363
2012.0,13.0,31.0,5,16,21,26820.0,1676.25
2012.0,13.0,33.0,4,0,4,0.0,
2012.0,13.0,34.0,3,0,3,0.0,
2012.0,13.0,35.0,0,3,3,4953.0,1651.0
2012.0,13.0,36.0,1,0,1,0.0,
2012.0,13.0,39.0,3,15,18,25677.0,1711.8
2012.0,13.0,42.0,1,0,1,0.0,
2012.0,13.0,43.0,1,3,4,4808.0,1602.6666666666667
2012.0,13.0,45.0,0,2,2,3082.0,1541.0
2012.0,13.0,46.0,1,0,1,0.0,
2012.0,13.0,47.0,3,2,5,3811.0,1905.5
2012.0,13.0,48.0,10,6,16,7694.0,1282.3333333333333
2012.0,13.0,49.0,5,9,14,11567.0,1285.2222222222222
2012.0,13.0,50.0,27,20,47,44392.0,2219.6
2012.0,13.0,51.0,5,2,7,2948.0,1474.0
2012.0,13.0,52.0,126,132,258,240724.0,1823.6666666666667
2012.0,13.0,53.0,0,14,14,19483.0,1391.642857142857
2012.0,13.0,55.0,2,13,15,17180.0,1321.5384615384614
2012.0,13.0,56.0,2,18,20,26054.0,1447.4444444444443
2012.0,13.0,57.0,9,3,12,5959.0,1986.3333333333333
2012.0,13.0,58.0,2,1,3,2355.0,2355.0
2012.0,13.0,59.0,1,0,1,0.0,
2012.0,13.0,60.0,0,3,3,5832.0,1944.0
2012.0,13.0,61.0,5,4,9,6672.0,1668.0
2012.0,13.0,62.0,1,0,1,0.0,
2012.0,13.0,64.0,4,13,17,19663.0,1512.5384615384614
2012.0,13.0,65.0,2,0,2,0.0,
2012.0,13.0,66.0,11,6,17,9202.0,1533.6666666666667
2012.0,13.0,67.0,1,0,1,0.0,
2012.0,13.0,68.0,11,12,23,17233.0,1436.0833333333333
2012.0,13.0,69.0,3,0,3,0.0,
2012.0,13.0,71.0,0,1,1,1840.0,1840.0
2012.0,13.0,73.0,12,9,21,16306.0,1811.7777777777778
2012.0,13.0,74.0,0,1,1,1482.0,1482.0
2012.0,13.0,75.0,2,0,2,0.0,
2012.0,13.0,76.0,1,1,2,2240.0,2240.0
2012.0,14.0,1.0,0,66,66,48626.0,736.7575757575758
2012.0,14.0,2.0,0,190,190,112865.0,594.0263157894736
2012.0,14.0,3.0,0,29,29,42222.0,1455.9310344827586
2012.0,14.0,4.0,0,4,4,4900.0,1225.0
2012.0,14.0,5.0,4,169,173,195521.0,1156.9289940828403
2012.0,14.0,6.0,2,9,11,11136.0,1237.3333333333333
2012.0,14.0,7.0,0,16,16,18568.0,1160.5
2012.0,14.0,8.0,0,12,12,9399.0,783.25
2012.0,14.0,9.0,0,16,16,14066.0,879.125
2012.0,14.0,10.0,1,22,23,21009.0,954.9545454545455
2012.0,14.0,11.0,0,3,3,3827.0,1275.6666666666667
2012.0,14.0,12.0,0,50,50,48297.0,965.94
2012.0,14.0,13.0,0,59,59,87008.0,1474.7118644067796
2012.0,14.0,14.0,1,5,6,7429.0,1485.8
2012.0,14.0,15.0,0,4,4,5261.0,1315.25
2012.0,14.0,16.0,0,9,9,4391.0,487.8888888888889
2012.0,14.0,17.0,0,22,22,18755.0,852.5
2012.0,14.0,18.0,0,17,17,14902.0,876.5882352941177
2012.0,14.0,19.0,0,13,13,12994.0,999.5384615384615
2012.0,14.0,20.0,0,80,80,67485.0,843.5625
2012.0,14.0,23.0,0,26,26,23649.0,909.5769230769231
2012.0,15.0,1.0,3,23,26,19011.0,826.5652173913044
2012.0,15.0,2.0,1,6,7,5162.0,860.3333333333334
2012.0,15.0,3.0,0,2,2,2748.0,1374.0
2012.0,15.0,4.0,3,43,46,43032.0,1000.7441860465116
2012.0,15.0,5.0,30,137,167,132273.0,965.4963503649635
2012.0,15.0,6.0,0,1,1,408.0,408.0
2012.0,15.0,9.0,3,13,16,13920.0,1070.7692307692307
2012.0,15.0,13.0,0,1,1,611.0,611.0
2012.0,16.0,1.0,1,2,3,3468.0,1734.0
2012.0,16.0,2.0,1,15,16,25682.0,1712.1333333333334
2012.0,16.0,3.0,5,1,6,999.0,999.0
2012.0,16.0,4.0,3,4,7,4003.0,1000.75
2012.0,16.0,6.0,0,1,1,918.0,918.0
2012.0,16.0,7.0,8,10,18,15203.0,1520.3
2012.0,16.0,8.0,3,1,4,1849.0,1849.0
2012.0,16.0,9.0,3,19,22,33200.0,1747.3684210526317
2012.0,16.0,10.0,5,16,21,30040.0,1877.5
2012.0,16.0,11.0,8,37,45,45804.0,1237.945945945946
2012.0,16.0,12.0,1,4,5,8043.0,2010.75
2012.0,16.0,13.0,1,5,6,8478.0,1695.6
2012.0,16.0,14.0,23,21,44,40067.0,1907.952380952381
2012.0,16.0,17.0,6,1,7,1822.0,1822.0
2012.0,16.0,18.0,10,4,14,7852.0,1963.0
2012.0,16.0,19.0,1,1,2,752.0,752.0
2012.0,16.0,20.0,47,17,64,31395.0,1846.764705882353
2012.0,16.0,21.0,2,1,3,1882.0,1882.0
2012.0,16.0,22.0,4,5,9,9568.0,1913.6
2012.0,16.0,24.0,3,9,12,18635.0,2070.5555555555557
2012.0,17.0,11.0,14,76,90,82847.0,1090.092105263158
2012.0,17.0,13.0,99,317,416,429437.0,1354.6908517350157
2012.0,17.0,14.0,33,259,292,286098.0,1104.6254826254826
2012.0,17.0,15.0,5,104,109,67700.0,650.9615384615385
2012.0,17.0,16.0,14,334,348,236022.0,706.6526946107784
2012.0,17.0,17.0,2,82,84,59372.0,724.0487804878048
2012.0,17.0,18.0,2,60,62,71260.0,1187.6666666666667
2012.0,17.0,19.0,0,125,125,93161.0,745.288
2012.0,17.0,20.0,3,195,198,122197.0,626.651282051282
2012.0,17.0,21.0,7,203,210,176562.0,869.7635467980296
2012.0,17.0,22.0,2,25,27,21598.0,863.92
2012.0,17.0,23.0,5,71,76,80101.0,1128.1830985915492
2012.0,17.0,24.0,3,182,185,143916.0,790.7472527472528
2012.0,17.0,25.0,4,124,128,76953.0,620.5887096774194
2012.0,17.0,26.0,6,55,61,51470.0,935.8181818181819
2012.0,17.0,27.0,8,77,85,58948.0,765.5584415584416
2012.0,17.0,28.0,3,27,30,24095.0,892.4074074074074
2012.0,17.0,29.0,0,77,77,64405.0,836.4285714285714
2012.0,17.0,30.0,5,55,60,36436.0,662.4727272727273
2012.0,17.0,31.0,39,160,199,203597.0,1272.48125
2012.0,17.0,32.0,1,0,1,0.0,
2012.0,17.0,33.0,0,6,6,8996.0,1499.3333333333333
2012.0,17.0,34.0,0,14,14,8852.0,632.2857142857143
2012.0,17.0,35.0,1,9,10,11708.0,1300.888888888889
2012.0,17.0,36.0,1,11,12,8258.0,750.7272727272727
2012.0,17.0,37.0,2,52,54,48481.0,932.3269230769231
2012.0,17.0,38.0,1,121,122,67152.0,554.9752066115702
2012.0,17.0,39.0,0,1,1,2186.0,2186.0
2012.0,17.0,40.0,0,14,14,13876.0,991.1428571428571
2012.0,17.0,41.0,1,10,11,11386.0,1138.6
2012.0,17.0,42.0,0,4,4,1468.0,367.0
2012.0,17.0,43.0,0,16,16,11111.0,694.4375
2012.0,18.0,1.0,3,5,8,7510.0,1502.0
2012.0,18.0,2.0,1,81,82,35913.0,443.3703703703704
2012.0,18.0,4.0,1,5,6,6765.0,1353.0
2012.0,18.0,6.0,1,7,8,6794.0,970.5714285714286
2012.0,18.0,7.0,3,4,7,7440.0,1860.0
2012.0,18.0,9.0,0,1,1,2288.0,2288.0
2012.0,18.0,11.0,0,4,4,5369.0,1342.25
2012.0,18.0,15.0,0,1,1,2224.0,2224.0
2012.0,18.0,16.0,0,1,1,2068.0,2068.0
2012.0,18.0,18.0,1,2,3,3332.0,1666.0
2012.0,18.0,21.0,0,1,1,2303.0,2303.0
2012.0,20.0,1.0,1,70,71,23122.0,330.3142857142857
2012.0,20.0,3.0,0,3,3,3140.0,1046.6666666666667
2012.0,20.0,6.0,0,13,13,4718.0,362.9230769230769
2012.0,20.0,9.0,0,3,3,1017.0,339.0
2012.0,20.0,10.0,0,4,4,2572.0,643.0
2012.0,20.0,11.0,0,1,1,1047.0,1047.0
2012.0,21.0,1.0,1,0,1,0.0,
2012.0,22.0,1.0,5,48,53,51753.0,1078.1875
2012.0,22.0,2.0,0,12,12,14980.0,1248.3333333333333
2012.0,22.0,3.0,0,2,2,4464.0,2232.0
2012.0,22.0,4.0,0,3,3,3859.0,1286.3333333333333
2012.0,22.0,5.0,0,5,5,4594.0,918.8
2012.0,22.0,6.0,0,6,6,4176.0,696.0
2012.0,22.0,8.0,0,3,3,4666.0,1555.3333333333333
2012.0,22.0,10.0,0,34,34,36873.0,1084.5
2012.0,22.0,11.0,0,6,6,3978.0,663.0
2012.0,22.0,12.0,0,6,6,7719.0,1286.5
2012.0,22.0,13.0,0,1,1,553.0,553.0
2012.0,22.0,14.0,0,10,10,7528.0,752.8
2012.0,22.0,15.0,1,6,7,7868.0,1311.3333333333333
2012.0,22.0,17.0,0,14,14,22248.0,1589.142857142857
2012.0,22.0,18.0,0,35,35,53718.0,1534.8
2012.0,22.0,19.0,0,11,11,14456.0,1314.1818181818182
2012.0,22.0,21.0,0,25,25,26712.0,1068.48
2012.0,22.0,23.0,0,15,15,15578.0,1038.5333333333333
2012.0,22.0,24.0,0,32,32,29291.0,915.34375
2012.0,22.0,26.0,1,19,20,13744.0,723.3684210526316
2012.0,23.0,1.0,20,74,94,83378.0,1126.7297297297298
2012.0,23.0,2.0,0,1,1,1066.0,1066.0
2012.0,23.0,3.0,0,4,4,6364.0,1591.0
2012.0,23.0,4.0,0,1,1,1029.0,1029.0
2012.0,23.0,5.0,2,2,4,2375.0,1187.5
2012.0,23.0,6.0,0,1,1,2055.0,2055.0
2012.0,23.0,7.0,0,2,2,1744.0,872.0
2012.0,23.0,10.0,0,84,84,61603.0,733.3690476190476
2012.0,23.0,11.0,5,16,21,23371.0,1460.6875
2012.0,23.0,12.0,0,1,1,1984.0,1984.0
2012.0,23.0,13.0,1,23,24,20841.0,906.1304347826087
2012.0,23.0,14.0,0,66,66,45656.0,691.7575757575758
2012.0,23.0,15.0,4,61,65,63117.0,1034.704918032787
2012.0,23.0,16.0,1,13,14,4484.0,344.9230769230769
2012.0,23.0,17.0,1,4,5,6981.0,1745.25
2012.0,23.0,18.0,0,11,11,4873.0,443.0
2012.0,23.0,19.0,1,22,23,35454.0,1611.5454545454545
2012.0,23.0,20.0,0,23,23,23090.0,1003.9130434782609
2012.0,23.0,21.0,9,34,43,40189.0,1182.0294117647059
2012.0,23.0,22.0,1,27,28,19817.0,733.9629629629629
2012.0,23.0,23.0,0,11,11,7632.0,693.8181818181819
2012.0,23.0,24.0,0,2,2,2758.0,1379.0
2012.0,23.0,25.0,2,31,33,22649.0,730.6129032258065
2012.0,23.0,26.0,0,29,29,23613.0,814.2413793103449
2012.0,23.0,27.0,0,9,9,5694.0,632.6666666666666
2012.0,23.0,28.0,1,6,7,7509.0,1251.5
2012.0,23.0,29.0,6,53,59,30218.0,570.1509433962265
2012.0,23.0,30.0,1,5,6,3307.0,661.4
2012.0,23.0,31.0,7,15,22,20351.0,1356.7333333333333
2012.0,23.0,32.0,3,6,9,9599.0,1599.8333333333333
2012.0,23.0,33.0,1,7,8,10520.0,1502.857142857143
2012.0,23.0,34.0,0,34,34,26508.0,779.6470588235294
2012.0,23.0,35.0,11,99,110,86610.0,874.8484848484849
2012.0,23.0,36.0,6,53,59,44333.0,836.4716981132076
2012.0,23.0,37.0,0,15,15,19061.0,1270.7333333333333
2012.0,23.0,38.0,1,15,16,10480.0,698.6666666666666
2012.0,23.0,39.0,1,30,31,26562.0,885.4
2012.0,23.0,40.0,3,41,44,37467.0,913.829268292683
2012.0,23.0,41.0,1,16,17,11130.0,695.625
2012.0,23.0,42.0,1,15,16,24384.0,1625.6
2012.0,23.0,43.0,5,34,39,25372.0,746.2352941176471
2012.0,23.0,44.0,7,36,43,56734.0,1575.9444444444443
2012.0,23.0,45.0,0,28,28,34897.0,1246.3214285714287
2012.0,23.0,46.0,10,20,30,19666.0,983.3
2012.0,23.0,47.0,114,343,457,248944.0,725.7842565597667
2012.0,23.0,48.0,0,1,1,1947.0,1947.0
2012.0,23.0,49.0,0,43,43,22574.0,524.9767441860465
2012.0,23.0,50.0,24,392,416,315074.0,803.7602040816327
2012.0,24.0,1.0,0,5,5,419.0,83.8
2012.0,25.0,1.0,1,2,3,2874.0,1437.0
2012.0,25.0,2.0,0,2,2,1893.0,946.5
2012.0,25.0,3.0,0,1,1,698.0,698.0
2012.0,25.0,4.0,0,1,1,823.0,823.0
2012.0,26.0,1.0,15,28,43,50453.0,1801.892857142857
2012.0,26.0,2.0,21,62,83,101447.0,1636.241935483871
2012.0,26.0,3.0,46,76,122,129990.0,1710.3947368421052
2012.0,26.0,4.0,64,132,196,201293.0,1524.9469696969697
2012.0,26.0,5.0,17,74,91,113327.0,1531.445945945946
2012.0,26.0,6.0,28,46,74,67466.0,1466.6521739130435
2012.0,26.0,7.0,4,11,15,17083.0,1553.0
2012.0,26.0,8.0,11,56,67,76399.0,1364.267857142857
2012.0,26.0,9.0,77,149,226,225921.0,1516.248322147651
2012.0,26.0,10.0,28,48,76,88379.0,1841.2291666666667
2012.0,26.0,11.0,13,56,69,100980.0,1803.2142857142858
2012.0,27.0,1.0,1,44,45,40091.0,911.1590909090909
2012.0,29.0,1.0,1,212,213,161621.0,762.3632075471698
